,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
942,US,46351436,R21012HENKP15H,B00172T146,426316699,Z VIBE BATTERY,Personal_Care_Appliances,1,10,10,N,N,Good Product-Battery Rip-Off,"8$ for a replacement battery?  Not only that but the life of the battery is HORRIBLE!!!  We didnt use this hardly at all (probably about 3 months at 1x a week) and the battery is dead.  Paid MONEY for the whole system and the batter is 8$, really?  Very upset about this.  When you have a special needs child the last thing you need is the 'special' companies that you need things from to rip you off cause you have to have an item.  I am going to go to a battery store and see if I can find the 'generic' of this and will write if I find it so others will not have to be ripped off by Ark and their 'special' battery.",15365.0
943,US,51208197,RHGBY6RIQ4Y99,B000JPKLUU,247877963,"Merkur ""Futur"" Safety Razor, Satin Finish",Personal_Care_Appliances,1,19,34,N,N,Horrible quality,I have a Merkur razor.  In less than 16 months of non-daily use the finish is falling off the razor causing corrosion.  A corroded razor will not glide across your skin.<br /><br />Yes I did take care of it.<br /><br />Merkur says it is my water.  I have a 40 year old Gillete subjected to the same water.  Guess what?  No finish problems.  The handle retention mechanism also broke on the Merkur.<br /><br />Merkur did not stand by their product in my opinion.  Don't waste your money.<br /><br />Go to the Badger and Blade forums...search for thread or topic number 135882.  You will see may with this issue.<br /><br />Follow-up.........After more than a year of battling with Merkur they finally replaced my razor. I sold it as the original was so bad and if it were to have the same finish issues I would not want to battle with Merkur again.<br /><br />I have to say that Merkur never admitted to anything being wrong with the razor. They kept blaming it on me. At one point they even suggested I had acid come in contact with it. All in all very ridiculous in my opinion.,15363.0
944,US,42721605,R3HC1LL3X8S63P,B006FL581Y,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,2,23,N,N,Only lasted 2 weeks! HORRIBLE - Do not buy it,"I bought this scale because I started to diet and exercise and wanted to keep track of my progress. Well, this scale was cool at first but it only lasted 2 weeks. I weight 160lb.. and 2 weeks later it said I weight 121, or 103lb.. it was crazy, then it stopped showing numbers at all and lines would be displayed at the screen. I went out to buy new batteries, spent $8 and the scale still did not work properly!! Awful! Hate it.. DO NOT BUY IT",15362.0
945,US,11916559,R1CNT46BX62WTQ,B0039C6AS2,346540281,Silk'n SensEpil Hair Removal Unit COMBO PACK,Personal_Care_Appliances,1,7,17,N,Y,DOES NOT WORK!,"Four simple words. IT DOES NOT WORK! It just burns your face, but the hairs keep on growing and growing!",15362.0
946,US,38716772,RI81HKQK8DB2K,B001K7YEP4,523458895,LivingEazy ENABLER - Portable Wheelchair Table & MORE,Personal_Care_Appliances,1,2,10,N,Y,A stupid product,"Quite heavy. Be sure to use if you are completely inactive, and you use one of those wheelchairs you see at the airport.",15361.0
947,US,17697314,R1W9J5ZK9F0IJ0,B000C4RK34,242429399,3M© Littmann Classic II Pediatric Stethoscope - Sku MMM2113R,Personal_Care_Appliances,1,9,10,N,Y,DON'T BUY FROM THIS COMPANY!!!,"As you can see in the picture, there are TWO stethoscopes.  One is pediatric, one is for infants/newborns.  But they only give you ONE stethoscope, not both!!! Don't even bother, you can buy the Littmann Classic II pediatric elsewhere for WAY cheaper than what these robbers charge you.  This picture is FALSE ADVERTISING.",15359.0
948,US,13132956,R2JTF3HCL5OZ8F,B000KS9Z8K,97131183,"Porcupine Sensory Massage Ball 3"" inches (Color may vary)",Personal_Care_Appliances,1,6,7,N,Y,Normally great - but this was a bad batch,"I ordered one of these from the same company in 2 years ago and it has been awesome.  It's still going strong.  BUT, I just ordered 3 more this month so I could keep them in different rooms and at work... within a week 2 out of the 3 have already come apart at the seams!  I read the reviews and didn't see anyone else having this problem, so I assume I just got a bad batch.  But they are useless when they come apart.  No amount of superglue will hold it back together enough to use it for massages anymore.  Amazon was great and did issue me a refund for the two balls that came apart though.  I just hope the seller will find out what the problem was with this batch and hopefully it won't keep happening.",15358.0
949,US,11165486,R3KRMRBP6DVU49,B000FAMWFG,866454996,Norelco HQ177 CoolSkin 7000 electric shaver heads.,Personal_Care_Appliances,1,12,12,N,Y,NOT THE RIGHT PRODUCT,"I have been using norelco cool skin 7735x blades for about 10 years - they advertise and show you a picture that they are the same blades, but they send you the 8000 series which is much different and leaves burn red marks on your skin.  I ask why would you advertise and show the pic of the product and send something different?  This has happened to me sereval times with different vendors....just looking to get the 7735x cool skin blades....someone help!!!!",15358.0
950,US,32714375,R3JVMHFBJG1DUA,B0002NUXPC,441534793,Hands Free Adjustable Hair Dryer Floor Holder Stand-as Seen on Tv,Personal_Care_Appliances,1,7,8,N,Y,"Consider your money sent to ""waste""","Got this as a x'mas gift for my daughter, The delivery was great , but as soon as it arrived.  The packaging is old and you can tell it's been sitting on a shelf for a looong time, the assembly was easy but the product itself is really flimsy, it cannot hold the dryer in an upright position.It's really embarassing to give this as a gift. So I just said \\""oh well\\"" I learned my lesson and go on.",15358.0
951,US,34966820,R8QE5AICGYHXX,B001ATHEVS,827368659,ACE For Men Toenail Clipper,Personal_Care_Appliances,1,8,9,N,Y,Not even close,"This is a well built item, but it doesn't even come close to opening far enough to accommodate really thick toenails. I couldn't use it at all. Very disappointed!",15358.0
952,US,22508407,R23JTKOF9KTGQ3,B006FL581Y,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,2,21,N,Y,bad...don't waste your money.......,Stopped working after a week....repalced the battery...but still didn't work....all we would get were little dashes or a weight would just pop up without anyone even standing on it........Look for a differnet scale to spend your money on.....,15356.0
953,US,52707092,R38FPVZ3GLTP4C,B002ONHBBW,35781629,Parker SRW Stainless Steel Straight Edge Barber Razor & 100 Shark Super Stainless Blades,Personal_Care_Appliances,1,5,8,N,Y,Not well constructed...,"This item is made in India, and has a cheap plastic handle.  Mine developed a large stress crack starting at the rivet after only three shaves.  It essentially fell apart.  Not worth the money.",15355.0
954,US,52867034,RRSD8ZIPEAGS5,B000B90J38,50699409,Pill Box 3x Jumbo,Personal_Care_Appliances,1,17,20,N,Y,A disaster,"I have two of these, and although each compartment is only partially filled, the lids pop open and spill the contents.  This happens much more often with this size, than with the regular size.  I have to tape the lids closed after each filling.<br /><br />The size is nice.  But you can see a gap between each lid and the bottom, so they let humidity in more than the regular size.<br />I would prefer the kind with a single lid, and 9 compartments, each about the same size as these, but this is no longer available.",15355.0
955,US,33770238,R1DATGFOKTUI3L,B000RN7M1K,176256506,"Laryngoscope Kit, Macintosh, Disposable, Size 2-4, Latex-Free",Personal_Care_Appliances,1,5,6,N,Y,DO NOT BUY FALSE AD,WHEN I GOT THIS PRODUCT JUST LIKE EVERYONE ELSE WE LOOKED FOR IT ON AMAZON TO GET A GREAT PRODUCT AND PRICE.  SO WHEN YOU LOOK AT HOW THEY ADVERTISE  IF YOU LOOK AT THE PICTURE YOU SEE A SILVER HANDLE LARYNGOSCOPE RIGHT WITH THREE DISPOSABLE BLADES .  WELL WHEN I ORDERED THIS AND IT CAME IN THEY SEND ME A PLASTIC HANDLE LARYNGOSCOPE WHITE IN COLOR JUST LIKE THE BLADES.  I WAS NOT HAPPY AND I CALLED THE COMPANY AND THEY SAID THAT THEY WOULD CHANGE THE PIC.  BUT THEY DID NOT I THEN WENT BACK AND LOOKED AND IT WAS STILL THERE THIS IS WHY I'M DOING THIS REVIEW.  NOT WORTH THE MONEY AND FALSE AD DOES NOT HELP SO I WILL NEVER BUY ANY THING FROM THIS COMPANY AGAIN.,15353.0
956,US,52989994,RCI4HFS77B6DU,B002JSP23Q,804131579,"Valeo Ab Wheel ,",Personal_Care_Appliances,1,13,17,N,N,broke after light use,"Very thin plastic, I weigh 185 pounds and mine broke after about 30 , 1 minute, light-duty uses.  Not recomended.",15352.0
957,US,14525758,R3K74OF07HWGW9,B002QFXMZ2,750670071,"Acc U Rate CMS 500D Generation 2 Deluxe Fingertip Pulse Oximeter with alarm, silicon cover, batteries and lanyard (Yellow)",Personal_Care_Appliances,1,10,13,N,Y,"Great display (indoors), but inaccurate readings","Plusses:  *  The OLED display is impressive; VERY visible indoors.  *  Uses replaceable AAA batteries (2).  Minuses:  *  O2 readings were abnormally high, and did not respond to reduced oxygen levels.  I have to give it one star because this is the device's primary purpose.  *  No FDA 510 approval (at least that I can find).  *  Measurements cannot be taken while moving.  *  There is no data logging on this model.  *  There is no audible alarm on this model.  *  The unit seemed a little bulky.  *  Made in China.  No warranty is indicated in the paperwork, but Contec's website in China indicates a warranty of 18 months.  Contec/CMS oximeters seem to be branded \\""NatureSpirit\\"" in local stores.",15351.0
958,US,12023342,R3NEP3BSMNX1E4,B0015TEMS6,942482701,Pedifix 3-Layer Toe Separators - Large - #P280L,Personal_Care_Appliances,1,2,6,N,N,need some info!,Can someone tell me how many of these are included??  It's not mentioned anywhere!  There have to be quite a lot to add up to 5 lbs of weight!,15351.0
959,US,21036895,R22LJIY72DUX0T,B000IKIUA4,70595543,Zestra,Personal_Care_Appliances,1,10,12,N,N,Beware of Fraud,"I too was mislead by their fraudulent billing practices.  Not only that, but I didn't realize what had happened until after I'd received two $50 bottles of product!  We received our trial (I paid $16 for mine) in September (little sample packets), which are still sitting on a shelf.  We also received a bottle in November.  The packing slip said NOTHING about having paid for this product, and it was a pretty small bottle, so I assumed it was another free trial.  I didn't check my credit card statement because I didn't want to ruin any potential Christmas surprises.  I checked our statements last night and noticed a $50 charge that neither my husband or I had made.  After doing some research online, I discovered that they had enrolled me in some sort of reoccurring billing program.  When I did an online search of our billing statements I discovered the previous charge in November.  I called and confronted the company, and they refused to give a refund for either bottle!  I never even used the SAMPLE!  I filed a fraud charge with my credit card company and am reporting them to the BBB.  I think this company is preying on women.  They are relying on the fact that women will be too embarrassed to file a claim with their credit card companies because of the nature of the product.  Why offer decent customer service if you don't think there will be any reprisals, right?  What I find TRULY infuriating however, is the fact that Nightline on ABC did a report on Zestra, focusing on the fact that they can't buy television advertising.  The makers of this product claimed that television stations were 'uncomfortable' promoting a product based around women's sexuality, but that they had no issues broadcasting ads for Viagra and Cialis.  This might be a great product for women, but who can trust a company that has to resort to fraud to sell it's products?",15351.0
960,US,25525010,RNMYM9Y1SQ8GO,B000X1QOQU,700459727,Medline Freedom Ultralight Rollator,Personal_Care_Appliances,1,8,9,N,Y,Totally Disatisfied,"Not impressed with this walker,at all. I never even got the thing fully assembled, before it was broken. A piece that seemed it would be like an integral part in the structural integrity of the whole thing, came off when I was hand screwing in one of the main parts. I immediately printed out the forms & boxed the thing back up, for return.<br /><br />I would not trust this walker to stand, walk or sit on.",15351.0
961,US,12091767,RHC8CXQHAXLHZ,B006FKYKSW,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,3,24,N,Y,Do not buy,This scale is not accurate and it works sporatically and I returned it. It simply does not work. Do not buy!,15351.0
962,US,21211744,R16OQGWHC5SOBY,B000HG7S52,202303244,The Philips OnSite Heart Defibrillator (AED),Personal_Care_Appliances,1,5,17,N,N,Like they really care,"The technology used in this system is somewhere along the lines of a $20.oo taser and a $100.oo android phone. So WHY CHARGE PEOPLE $1,200 for something that is supposedly available to save lives? If obvious that these people are out to make more money than they are to help save lives. Get ready because this summer LG is coming out with a defibrillator that is actually better and cost about HALF the cost of this. This is a decent product but like the other review says the parts are kinda high priced and its almost disposable when it comes to the quality of the product to begin with. All in all not a very good value. I have this defibrillator and its really kinda preschool compared to other units I've used/worked with.",15351.0
963,US,41544257,R3KW7J8QI6NL6Q,B000G3DYCW,881373063,Clip Cane Holder for Walkers and Wheelchairs,Personal_Care_Appliances,1,7,8,N,Y,JUNK,Do not waste your money.  It will not hold a cane or stay on the wheelchair!!!!!!! Total ripoff. I gave one star because I could not give minus stars,15350.0
964,US,13205092,R1ZCGG6TP1G5IF,B00024VQQG,831428040,Clip&Flip Clip-on Reading Glasses (1.5X or 2.25 diopters),Personal_Care_Appliances,1,5,7,N,Y,Hits your nose,Look closely at the picture of these clip on glasses.  There is a bridge of plastic between the lenses that is so low it will dig into your nose.  These lenses were originally made to clip onto the rim of a baseball hat so that they were away from the face.  As direct clip on's they are useless.  The vendor will not refund your shipping to or shipping return for these glasses so you will be stuck with them.,15350.0
965,US,20979537,R2M1K2H0YME1FI,B003D3SQ5C,975095228,"Handybar with 3 in One Features,Original, Deluxe",Personal_Care_Appliances,1,3,10,N,Y,Handybar,Have a 2011 Hyundai Sonata We cannot figure out how to make this item work.  My hubby needed this badly but....really disappointed.,15348.0
966,US,10368544,R2RLCROE3VQWOI,B006FKYKSW,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,4,26,N,Y,This company writes their own reviews! Item is broken,Ozeri has been writing all the positive reviews for this product themselves. I am 100% sure that no one in their right mind will give this product anything more than 2 stars. THe scale shows a different weight every time I step on it. And the weight isn't just off by a couple of ounces- it if off by 5+ pounds every time. I wouldn't recommend buying this scale even if it was on sale for $1. Waste of time and money.  I don't understand how and why Amazon is allowing Ozeri to write their own misleading reviews. Didn't expect this from Amazon.,15346.0
967,US,22861725,R1Q0E3U3AS19MY,B006FL581Y,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,4,24,N,Y,Broke after 3 days,"I was excited when I first received this item because it seemed to work great.  After the 3rd day, it quit working correctly. Tried a new battery, tried to reset it, and it wouldn't register correctly. Be cautious about this product.",15346.0
968,US,48360860,R6GWUFZ9P9YGZ,B00115YDA6,925285092,Elongated Hinged Toilet Seat,Personal_Care_Appliances,1,4,6,N,Y,Poorest purchase I've made in a long time,"I really can't comment on the product because I returned it, unopened.  No where, before purchase did the advertising say anything about a 20% restocking fee on returns.  Considering it was returned, unopened and in the original package, any restocking fee seems ridiculous.  The fact that it was not advertised though makes me say:  I WILL NEVER BUY FROM THIS COMPANY IN THE FUTURE.  Too bad because I may have tried a different product.",15343.0
969,US,52069435,R1YJDEK106IYRF,B006FKYKSW,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,74,90,N,N,Fake reviews,"\\""I'm writing this to point out possible oddities about the reviews. Amazon tells me I may post here even if I did not buy the product. My rating is based on the sense I am been lied to, and my best guess that this review page is infected by fake reviews. I am making no accusations, however.   I noticed right off that 15 out of 16 reviews were 5-star, with not a single 1-3 star reviews, That in itself, while not suspicious, is still unusual for here. I also noted the slick sounding advertisement-like nature of the comments and the simple reviewer names that give the impression of spam artists. So I decided to dig further by looking at the \\""see all my reviews\\"" tabs. I was struck by the fact that several of the reviewers had given 5-star reviews to other Ozeri products, all with the same eager-beaver type of comments, but otherwise have very few other product reviews. They never mention the slightest reservation, and all have a canned sounding quality. The multiple-Ozeri positive reviewers seem to have been especially taken by the Ozeri Pepper Mill. But who knows, maybe people who like bathroom scales also like pepper Mills. A few others were for kitchen scales, including one case where two different Ozeri kitchen scales are described as \\""must haves\\"" by the same reviewer. Why is it so urgent to have 2 different Ozeri kitchen scales? This was not enough to convince me of anything, but it did activate an alarm bell. The final factor was the ease and speed with which I found further evidence: out of curiousity I plugged into Google the words \\""Ozeri\\"" and \\""deceptive\\"". I was immediately directed to a site with the following user comment:   \\""Yes. Additionally, it was pointed out that a significant number of the positive reviews on Amazon were fake reviews\\""  and   \\""That these threads are always posted by New Members makes me suspicious. That and the allegedly fake reviews. There's no way to prove anything, but when I went through the reviews myself it raised enough doubts in my mind that I did not buy any scales from Ozeri.\\""  and  \\""I bought the scale on the last deal before the issue of fake reviews came up. Amazon asked me to review my purchase and I did mention the issue of the seemingly fake reviews.\\""  and  \\""I went to Amazon and read the reviews.   I took one of the many suspicious reviews and looked at the reviewers history.   The reviewer did two reviews.... One for this scale and one for the identical scale sold my American Weigh Scales.  It's pretty clear that both scales are made by the same company and that the identical review was posted for each by the same reviewer.  Check it out yourself.... Bogus Reviews\\""  I may be wrong of course, but out of caution, I am not anxious to take the risk of purchasing this.\\""  This was taken from another Ozeri product.",15342.0
970,US,45115910,R2VUYVQT2Z64FO,B006FKYKSW,397294391,Ozeri Precision Digital Bath Scale (400 lb Edition) with Widescreen LCD and Step-on Activation,Personal_Care_Appliances,1,19,46,N,N,Ozeri and fake reviewers,"I would stay away from this item, and other Ozeri products. The scale breaks too easily, I ended up having to replace it twice within first three months. And it keeps giving me different readings up to like couple of pounds different every time I step on the scale. I don't know who these reviewers are but they seem to review only Ozeri products and always rate them 5 stars.",15342.0
971,US,16004900,R2N1CIEFDVJD44,B001BXUL6S,883492055,2.5X OptiVISOR Binocular DA 5 Magnifiers,Personal_Care_Appliances,1,3,18,N,Y,Junk,"As a firearms dealer and would be gunsmith I expected at least practical and acceptable use from this product.Wrong!<br />Nearly impossible to use in a real world application,fell apart almost instantly and worst optics on earth<br />Buyer Beware...This is Junk!l",15340.0
972,US,28608613,R2SNOQQJELXX5G,B0049X4UOQ,520373756,Twin Folding Bed Board,Personal_Care_Appliances,1,10,12,N,Y,Not satisfied,The product is much smaller than a twin size bed so it left a lot of room on the sides not covered.  Overall for the price and shipping costs this product is not worth it (we paid about $165.00 total including shipping for 2 of these).  Maybe for a total of $50.00 (for two) this would have been a half-way decent value.  You are much better off to just buy some plywood at your local hardware store (which we had to do in the end).,15337.0
973,US,21483190,R2OFUYNP3PTQ9W,B000RB31MG,992256793,Energizer Batteries - Cr2016,Personal_Care_Appliances,1,8,8,N,Y,Extremely unhappy!,"I purchased these batteries about 6 months or so ago as backups when the batteries in my garage door opener and car's keyless entry system.  A couple weeks ago the batteries went out on my garage door opener so I swapped the batteries with these \\""new\\"" ones and they worked just as well as the used/almost dead ones that were previously in the remotes! After visiting Home Depot and purchasing new ones, the remote works perfectly.<br /><br />Clearly these batteries were not brand new.  I am very disappointed even though the numerous positive reviews for this product stated that these seemed legit.",15335.0
974,US,18197778,R141LSA2F7P5QF,B000B90J38,50699409,Pill Box 3x Jumbo,Personal_Care_Appliances,1,7,7,N,N,Not a Good Choice,"This container is large, which is what I wanted. However, the tops kept popping open on their own. Had to send it back.",15335.0
975,US,47696227,R16CCHYR56WJM3,B000ERRVWO,906323791,"MedMobile Seat Height Adjustable Aluminum Rollator with 8"" Wheels, Extra Wide Padded Seat and Complimentary Shopping Basket, Storage Bag and Saddle Bag.",Personal_Care_Appliances,1,5,7,N,Y,very disappointed!,Received the walker in a timely manner. Walker seemed sturdy but the walker handles would not screw on properly. I contacted the product customer service department & they sent out new screws to try. The new screws did not work so contacted customer service again & got the run around. Not helpful at all even though it was a manufacturing defect. Walker can not be used without the handles being screwed in securely! Returning the walker and ordering a different brand!,15329.0
976,US,44939522,R2GJ6VYT9OR5OZ,B0049MA2NU,177696246,BONAMART &reg; Hair Bun Sponge Hair Bang Clips (Small) [Apparel],Personal_Care_Appliances,1,6,6,N,Y,"Awful, cheap product","After reading the mixed reviews and recognizing my own ineptitude in handling my hair, I purchased this. And I regret it. It smells very strongly of cheap foam, which was off-putting. After letting it air out, I tried it. The metal inside bends, but is hard to manipulate properly. I ended up with a twisted piece of foam-coated metal that my hair slid out of. After a few tries, the metal was twisted out of shape. When I started to get the hang of it, I thought it might work. However, my hair just slid out, since the metal is heavy enough to drag the thing down, pulling your bun out of place. It works slightly better on damp hair, but even then is terrible and virtually impossible to cover (I have thick hair).<br /><br />I would not recommend this cheap, terrible product to anyone, but especially caution those with layered haircuts. My hair has some fairly long layers, but when you roll your hair up, they fall loose, sticking out. Since the clip was completely nonfunctional, this was not the major issue. But it was one nonetheless.",15329.0
977,US,42014716,R1CRC0U6FYIU63,B00111BF5G,255766857,"3-IN-ONE LEG MASSAGER, Massages the Calves, Ankles, and Feet",Personal_Care_Appliances,1,10,10,N,Y,Machine stop working,"I brought this massager in June 27th this year and was so happy when I rec'd this item in mail, but after 6 months, the calve squeeze part stopped working last night. I don't use it everyday. Only in the beginning, i used it everyday, but after a while I only use it once a week sometimes, and sometimes hardly. The vibrate part still works, but that's not what I buy it for. I need to calves massage, because I had ankle problem. Now, it's sort of useless to me. No wonder the warranty is only 3 months. Some cheap crap from China, and it's not cheap price. Before I brought this, I kept look for one that is made in Japan, but somehow, I just can't find it anymore. Now I have to look for another one. This time I will also look into the warranties.",15329.0
978,US,21622403,R2E17O0NPBFOU9,B000GE9W40,682181222,Bell+Howell® Ionic Whisper™ Air Purifier,Personal_Care_Appliances,1,5,7,N,N,"had one day, stopped running repeatedly","This item arrived promptly and the first day I plugged it in and it ran an hour, then just stopped. I turned the switch to off, then on again, and it only ran on the high setting. Then I turned the switch to off again, and then tried the low setting again and it worked for several hours, only to stop again. it keeps doing this periodically.    The bottom line is, it's not dependable, it's only an ionizer, it doesn't divulge what ozone levels are being produced which is a health concern, especially for my daughter with asthma, the reason I purchased this machine. It's advertised as an 'air purifier'- ad should specifically say it's just an ionizer! It seems to work for odors, so we might put it in the damp basement, though I'll have to keep checking to see if it's running and performing any function at all!     It's not useful in a home setting if you want clean air. For that, get a HEPA filter air cleaner. Just get anything but this! It's a waste of money.",15328.0
979,US,36327732,R1VI8MBNWJZNKN,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,1,10,24,N,Y,No instructions,"The writeup said that you would get an instruction booklet.  Well, I got the tool with nothing else.  I have no idea how to use this thing.  I wrote a note to Amazon customer service asking if I could get the instructions.  They provided me an email id that wasn't correct (the guy who answered my note didn't know what I was talking about.)  So, it might be a good tool, but I have no idea how to use it....  I will probably return it, but it is so such an odd shape, it will probably cost a lot to return....",15325.0
980,US,21118779,R3VZ66B0B3Z2YL,B0049X4UOQ,520373756,Twin Folding Bed Board,Personal_Care_Appliances,1,20,24,N,Y,Flimsy Product - Expensive Shipping!!!,"For the money you pay, you get flimsy boards that are stapled together. The work is so bad that you can see the staple pins come though the board. I have a back problem and bought this to get a more firm bed but it can't do anything it talks about.<br />Also I got charged 30+ dollars for ground shipping. Clearly a case when someone shows a low price and makes money using shipping.<br />Overall, will not recommend this to anyone.",15324.0
981,US,15216350,R1KF0X9K832S1M,B001891JA2,620735722,Aura Cacia - Aromatherapy Room Diffuser,Personal_Care_Appliances,1,5,9,N,Y,"burns out too fast, waste of money","I was so excited to get this because candles with little guys can be dangerous.  Much to my dismay, it's totally worthless.  The candle diffusers take 1 to 2 drops in a little water with several hours to burn out.  These things take up way more oil on the pad and it burns up within a 1/2 hour!  Really, really disappointed.",15323.0
982,US,41827275,R3ONOYD0IYRFAJ,B003VSE9OQ,160499010,GSeat Lite- G Seat Lite Orthopedic Seat Cushion,Personal_Care_Appliances,1,8,11,N,Y,uncomfortable,"i bought this cushion because i lost a lot of weight and lost my butt.  this cushion sounded like it was the answer to my  problems.  no go.  its hard, no softness at all, no give to it.  it felt like sitting on a hard chair.  this was a big waste of money.  i'm back to sitting on a pillow.",15323.0
983,US,49451987,R3ID3JPA5AGQGJ,B002B51358,574196257,GMS Med-e-lert 28 Day Automatic Pill Dispenser 6 Alarms with 6 Dosage Rings and 1 Metal Key (Clear and Solid Lids Included),Personal_Care_Appliances,1,13,13,N,Y,not secure,My 86 yr old Mother figured out how to open this pill dispenser on her own after one day.  Anyone can open it with their fingernails.,15320.0
984,US,12775762,R20RKNR3WG4LAH,B000BPZDE2,836053805,Body Back Vibe Dual Speed Vibration Massager,Personal_Care_Appliances,1,3,7,N,Y,not what they said it is,Ad and packaging state the unit is variable speed.  Unit was only two speed!!  No variable settings.  Not what was advertised,15314.0
985,US,10826262,R39Q89C5PRFJUG,B001EW55XK,990758829,Lavender Microwavable Menstrual Pad,Personal_Care_Appliances,1,4,6,N,Y,Poor Customer Service,"This product is a Christmas present for my girlfriend, and she told me that her heat pad she has now isn't very good (reason for me buying this one). During the purchasing process it didn't let me choose what kind of fabric I wanted, so thinking I missed something I went back and tried to go through the order steps again but the fabric choices were not there.<br /><br />When I emailed HerbalCroft to tell them what fabric I wanted she told me that she would check her shelves, for the one I described, and try to send it out. When I asked her why I couldn't choose a fabric pattern during the purchasing process on amazon, because I thought maybe there was an error on the website, she became very hostile and rude.<br /><br />After about 1-2 weeks the product was still showing it had not shipped from warehouse. When I emailed her asking when it would be shipped she became even more hostile, asking if I would just like to cancel my order instead. I told her that I would not like to cancel my order, but I did want to know when it would ship out. She then told me that if I could find someone to ship on Thanksgiving to let her know and she would use it, Note: she dodged the question completely and had still not told me when it would ship out. She then proceeded to guilt trip me saying that she upgraded my shipping to expedited shipping (which she never told me about previously). She then proceeded to call me an \\""unsatisfiable/disgruntled\\"" customer, and I believe she blocked my email address.<br /><br />When I received the package 2-3 weeks, after I purchased it, the fabric pattern was not the one I asked for (although I think my girlfriend will still like it). Like I mentioned above, even if I wanted to return it for the one I originally wanted I would have no way of getting in touch with the seller.<br /><br />Overall this was more of a hassle then it should have been. All I wanted was a certain fabric pattern, which I gave in great detail of which one I wanted (even to the point of referencing the exact picture location on amazon), still got the wrong one and harassed over it. I considered turning her over to the BBB, but figured she wasn't worth my time.ocation on amazon), still got the wrong one and harassed over it. I considered turning her over to the BBB, but figured she wasn't worth my time.",15312.0
986,US,43270878,R1KM70AD8HGF79,B0015TIZGQ,762410749,Exergen Temporal Artery Thermometer,Personal_Care_Appliances,1,40,49,N,Y,Gives a wide range of temperatures,I bought this to use on my one year old daughter.  It gives a different temperature every time  you use it.  I use it 3-5 times and then average the numbers to have an idea what her temperature MIGHT be.  I don't understand all the 5 star reviews for a product that is so inaccurate.  She is fine with me using this on her one or two times but after a few times she gets annoying with it so that makes it a lot harder to get a reading.  The temperature is different by as much as three degrees sometimes.  Three degrees is a huge difference.  I wouldn't mind if it was .1 or .2 different.,15310.0
987,US,14946774,R3P52PRRPIXDA7,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,1,6,30,N,Y,Body back device,"It did not meet my needs as I had thought it would. I'm sure for others it would do fine, but not for me.",15309.0
988,US,10094215,R30QTL4LFC5NQK,B001A035V0,11644526,MANGROOMER Private Body Shaver,Personal_Care_Appliances,1,5,6,N,Y,Not what it says it is,"As a gay man, it is important to make sure that all mancscaping is done regularly and is done with ease... having heard commercials on SirrusXM and several radio personalities pushing this product... I thought it would be a good product... NOT SO MUCH. Like other reviews have stated... this product can hurt when you are shaving/trimming \\""down there\\"" and it can be quite uncomfortable.<br /><br />The product feels very cheap and \\""made in china\\"" like. My partner and I have tried it once, and both agree that it is just easier to shave/trim with a razor and beard trimmer. It is sad too... I had high hopes for this product cause men who manscape need a product like this.<br /><br />I would not recommend this product to my worst enemy.",15308.0
989,US,16029142,R2M105EONSESG1,B000HRN5DA,522597430,Gel Arms for Office/Work Chairs,Personal_Care_Appliances,1,38,38,N,N,Didn't last,"These were GREAT and I LOVED them, for about a month.  Then the gel started to squeeze little by little to the edges of the cover.  Now 3 months after purchasing, most all the gel has worked its way (by being pushed or squeezed by my elbows) to the edges of the pad covers.  This leaves little padding on top where I need it.  Once the gel has been squeezed to the edges it is pretty near impossible to work it back to the top of the pad where you need it.  I may try the memory foam next.  Disappointed in these as I spent extra and paid a premium for the gel vs. the foam, thinking the gel would last longer.  They only have a 30 day warranty and about 1 week past warranty the problem started to develop.  Maybe if you don't lean too hard on them they may last.  But I like to prop my chin on hand and lean on the pad with my elbow, this is hard on the pad I realize but it should be able to take it.<br /><br />UPDATE***It is now 2 years since writing that review (12/13).  I did replace the gel cushions with foam ones shortly after writing the original review and they have worked great.  They look and feel the same now (2 years later) as they did when I first purchased them, extremely comfortable.  Maybe I have particularly sharp elbows or something, but in any case the gel simply didn't last very long for me.  However, I highly recommend the foam arm cushions.",15307.0
